rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.id,players.white.provisional,players.black.user.name,players.black.user.title,players.black.rating
True,antichess,bullet,resign,black,e3 b5 Bxb5 e6 Bxd7 Nxd7 b4 Bxb4 e4 Bxd2 Nxd2 Nc5 Nf1 Nxe4 Qxd8 Kxd8 Kd1 Nxf2 Ke1 Nxh1 Kf2 Nxf2 g4 Nxg4 Rb1 Nxh2 Nxh2 g5 Bxg5 c5 Bxd8 Nf6 Bxf6 a5 Bxh8 Bb7 Rxb7 Rxh8 Rxf7 Ra8 Rxh7 Ra7 Rxa7 c4 Rxa5 e5 Rxe5 c3,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2305.0
True,antichess,bullet,variantEnd,black,e3 e6 b4 Bxb4 Ba6 Nxa6 Qg4 Bxd2 Qxg7 Bxe3 Bxe3 Qh4 Bxa7 Rxa7 Qxh8 Qxf2 Qxg8 Qxe1 Qxe8 Qxg1 Qxc8 Qxh2 Qxc7 Nxc7 Rxh2 Rxa2 Rxh7 Rxc2 Rxf7 Rxg2 Rxd7 Rg5 Rxc7 Rf5 Rxb7 Rb5 Rxb5 e5 Rxe5#,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2314.0
True,antichess,bullet,variantEnd,white,e3 b5 Bxb5 e6 Bxd7 Bxd7 Nh3 Bb4 Qg4 Bxd2 Qxg7 Bxe3 Qxg8 Bxc1 Qxf7 Bxb2 Qxd7 Bxa1 Qxe8 Qxe8 Nc3 Bxc3 Ng1 Bxe1 h3 Bxf2 Rh2 Bxg1 g3 Bxh2 h4 Bxg3 c3 Bxh4 a4 Qxa4 c4 Qxc4#,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2317.0
True,antichess,bullet,variantEnd,white,e3 e6 b4 Bxb4 Ba6 Nxa6 Qg4 Bxd2 Qxg7 Bxe3 Bxe3 Qh4 Bxa7 Rxa7 Qxg8 Qxh2 Qxh8 Qxg2 Qxe8 Qxf2 Qxe6 dxe6 Rxh7 Qxc2 Rxf7 Qxa2 Rxc7 Nxc7 Rxa2 Rxa2 Kf2 Rxf2 Ne2 Rxe2 Nd2 Rxd2#,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2314.0
True,antichess,bullet,outoftime,white,e3 b5 Bxb5 e6 Bxd7 Nxd7 b4 Bxb4 Nh3 Bxd2 Nxd2 Ndf6 Qg4 Nxg4 f4 Qxd2 Kxd2 Nxh2 Rxh2 g5 Nxg5 e5 Rxh7 Rxh7 Nxf7 Rxf7 fxe5 Bh3 gxh3 Rf4 exf4 Nf6 exf6 Ke7 fxe7 Rd8 exd8=R a5 Rd6 cxd6 a4 d5 c4 dxc4 Kd3 cxd3 Ba3 d2 Bb4,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2317.0
True,antichess,bullet,variantEnd,white,e3 e6 b4 Bxb4 Ba6 Bxd2 Bxb7 Bxb7 Qxd2 Bxg2 Qxd7 Bxh1 Qxd8 Kxd8 e4 Bxe4 Nd2 Bxc2 Kd1 Bxd1 Ne2 Bxe2 Nc4 Bxc4 Rb1 Bxa2 Rxb8 Rxb8 Bb2 Rxb2 f4 Rxh2 f5 exf5#,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2313.0
True,antichess,bullet,variantEnd,white,e3 b5 Bxb5 c5 Bxd7 Nxd7 c4 g5 b4 cxb4 c5 Nxc5 Qa4 Nxa4 Bb2 Nxb2 d3 Nxd3 Kd1 Nxf2 Ke1 Nxh1 Kf2 Nxf2 e4 Nxe4 g4 Bxg4 Na3 bxa3 Nh3 Bxh3 Rf1 Bxf1 h3 Bxh3#,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2317.0
True,antichess,bullet,variantEnd,black,e3 e6 b4 Bxb4 Ba6 Nxa6 Qg4 Bxd2 Qxg7 Bxe3 Bxe3 Qh4 Bxa7 Rxa7 Qxg8 Qxh2 Qxh8 Qxg2 Qxe8 Qxg1 Qxc8 Qxe1 Qxd7 Qxb1 Qxf7 Qxc2 Rxh7 Qxa2 Qxe6 Qxf2 Rxa6 Rxa6 Qxa6 bxa6 Rxc7 Qa7 Rxa7 a5 Rxa5#,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2301.0
True,antichess,bullet,outoftime,white,e3 b5 Bxb5 c5 Bxd7 Nxd7 c4 g5 b4 cxb4 c5 Nxc5 d3 Nxd3 Qxd3 Qxd3 Ba3 bxa3 Nxa3 Qxe3 fxe3 Bh3 gxh3 Kd7 h4 gxh4 Ne2 f5 e4 fxe4 Nc1 Nf6 Nb3 e3 Nd2 exd2 Kxd2 Kd6 Kc2 Kc6 Kb2 Kb5 Nxb5 Rc8 Nxa7 e5 Nxc8 Bd6 Nxd6 Ne4 Nxe4 Rg8 Rhg1 Rxg1 Rxg1 h5 Rg4 hxg4 h3 gxh3 Kc3 h2 Kd4 exd4 a4 h1=N Ng3 Nxg3 a5 d3 a6 Nf5 a7 Ne7 a8=Q Ng8 Qxg8 d2 Qg3,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2329.0
True,antichess,bullet,resign,white,e3 e6 b4 Bxb4 Ba6 Bxd2 Bxb7 Bxb7 Qxd2 Bxg2 Qxd7 Bxh1 Qxd8 Kxd8 e4 Bxe4 Nd2 Bxc2 Kd1 Bxd1 Ne2 Bxe2 Nc4 Bxc4 Rb1 Bxa2 Rxb8 Rxb8 Bb2 Rxb2 h4 Rxf2 h5,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2300.0
True,antichess,bullet,outoftime,black,e3 b5 Bxb5 c5 Bxd7 Nxd7 c4 g5 b4 cxb4 c5 Nxc5 d3 Nxd3 Qxd3 Qxd3 Nc3 Qxc3 Bd2 Qxd2 Kxd2 b3 axb3 Ba6 Rxa6 Rd8 Rxa7 Rxd2 Rxe7 Rxf2 Rxe8 Rxg2 Rxf8 Rxh2 Rxg8 Rxh1 Rxg5 Rxg1 Rxg1 Rg8 Rxg8 h5 b4 f6 b5 h4 e4 f5 exf5 h3 Rg6 h2 Re6 h1=K f6 Kg2 f7 Kf3 Re2 Kxe2 f8=K Ke3 b6 Kd4 b7 Ke4,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2318.0
True,antichess,bullet,outoftime,white,e3 e6 b4 Bxb4 Ba6 Nxa6 Qg4 Bxd2 Qxg7 Bxe3 Bxe3 Qh4 Bxa7 Rxa7 Qxg8 Qxf2 Qxh8 Qxg2 Qxe8 Qxh2 Qxc8 Qxg1 Qxd7 Qxe1 Qxe6 fxe6 Rxh7 Qxb1 Rxc7 Qxa2 Rxa2 Nxc7 Rxa7 e5 Rxb7 e4 Rxc7 e3 Rd7 e2 c4,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2311.0
True,antichess,bullet,variantEnd,white,e3 b5 Bxb5 e6 Bxd7 Bxd7 Nh3 Ba3 Nxa3 Ba4 Nb5 Bxc2 Qxc2 Qxd2 Qxh7 Rxh7 Kxd2 Rxh3 Nxc7 Rxh2 Nxe8 Rxh1 Nxg7 Rxc1 Nxe6 fxe6 Kxc1 Nd7 e4 Ne7 e5 Nxe5 g4 Nxg4 Kc2 Nxf2 Kd3 Nxd3 a4 Nxb2 Rf1 Nxa4 Rf5 exf5#,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2318.0
True,antichess,bullet,outoftime,white,e3 e6 b4 Bxb4 Ba6 Nxa6 Qg4 Bxd2 Qxg7 Bxe3 Bxe3 Qh4 Bxa7 Rxa7 Qxg8 Qxf2 Qxh8 Qxe1 Qxe8 Qxg1 Qxf7 Qxh2 Rxh2 e5 Rxh7 d6 Qxc7 Nxc7 Rxc7 Rxa2 Rxb7 Bxb7 Rxa2 Bxg2 Ra3 Bh3 Rxh3 e4 Rf3 exf3 c3 f2 Na3 f1=K Nc2 Kg2 Na1 Kh2 Nc2 Kh3 Na1 Kh4 c4 Kh5 c5 dxc5 Nc2 c4 Ne1 c3 Ng2,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2311.0
True,antichess,bullet,variantEnd,black,e3 b5 Bxb5 e6 Bxd7 Nxd7 Nh3 Ba3 bxa3 Qg5 Nxg5 Ne5 Nxe6 Bxe6 Qh5 Bxa2 Rxa2 Nd3 cxd3 Rb8 Qxh7 Rxb1 Qxg7 Rxc1 Qxh8 Rxe1 Qxg8 Rxe3 Qxe8 Rxd3 Qxf7 Rxd2 Qxc7 Rxa2 Qxa7 Rxa3 Qxa3#,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2307.0
True,antichess,bullet,outoftime,white,e3 e6 b4 Bxb4 Ba6 Nxa6 Qg4 Bxd2 Qxg7 Bxe3 Bxe3 Qh4 Bxa7 Rxa7 Qxg8 Qxf2 Qxe8 Qxe1 Qxh8 Qxg1 Qxc8 Qxh2 Qxd7 Qxh1 Qxc7 Qxb1 Qxf7 Qxa1 Qxe6 Qxa2 Qxa6 Qxc2 Qxb7 Rxb7 g3 h6 g4 Qf5 gxf5 Rb5 f6 Rd5 f7 Re5 f8=N Re8 Ne6,smileys.disguised-face,mraquariyaz67,,blueberry_pancakes,,2323.0
True,antichess,bullet,variantEnd,black,e3 b5 Bxb5 e6 Bxd7 Bxd7 Nh3 Ba3 bxa3 Nc6 Ng5 Qxg5 a4 Qxe3 fxe3 Nd4 exd4 Bxa4 Qe2 Bxc2 Qxe6 Bxb1 Qxe8 Rxe8 Rxb1 Rxe1 Rxe1 Ne7 Rxe7 Ra8 Rxf7 Re8 Rxg7 Re6 Rxc7 Re8 Rxa7 Re6 Rxh7 Re7 Rxe7#,food-drink.blueberries,blueberry_pancakes,,mraquariyaz67,GM,2294.0
True,standard,bullet,outoftime,white,d4 Nf6 Bg5 d5 Bxf6 gxf6 e3 c5 dxc5 Nc6 c4 dxc4 Bxc4 Qxd1+ Kxd1 e6 Nd2 Bxc5 Rc1 Rg8 Ngf3 Rxg2 Ke2 Bb6 Rhg1 Rg6 Bd3 f5 Nh4 Rh6 Rg8+ Ke7 Nhf3 Rg6 Rh8 Bc7 Nb3 Bd6 Nbd4 Kd7 Bb5 Kc7 Nxc6 bxc6 Rxc6+ Kb7 Rxd6 Rb8 Rc6 Bd7 Rxb8+ Kxb8 Rc5 Bc8 Ne5 Rg1 Nc6+ Kb7 Nd4 Rb1 Ba6+ Kxa6 Rc2 e5 Nb3 Be6 Nc5+ Kb6 b3 Bd5 Na4+ Kb7 Nc3 Bc6 Nxb1 Bb5+ Ke1 Bc6 Rd2 f4 exf4 Be4 Nc3 Bf5 fxe5,,gremuchnik,,mraquariyaz67,GM,3521.0
True,standard,bullet,mate,white,b3 c6 Bb2 d5 Nf3 Bg4 g3 Bxf3 exf3 e6 Bg2 Nf6 Bxf6 gxf6 d4 h5 O-O h4 c4 hxg3 hxg3 Nd7 Re1 Be7 Nc3 Kf8 f4 f5 Qd3 Rc8 cxd5 cxd5 Rac1 Nf6 Qb5 a6 Qxb7 Kg7 Ne2 Rxc1 Rxc1 Ba3 Rc7 Rf8 Bf3 Bd6 Rc6 Qe7 Qxe7 Bxe7 Rxa6 Rc8 Kg2 Rc2 Ra7 Bd6 Rb7 Bb4 Rxb4 Rxa2 Rb7 Rb2 Ng1 Ne8 Rd7 Nf6 Rd8 Rxb3 Nh3 Rb2 Ng5 Rb3 Rc8 Rb7 Rc6 Ra7 Nxe6+ fxe6 Rxe6 Kf7 Re5 Rd7 Rxf5 Kg6 Re5 Kf7 g4 Rd8 g5 Ne8 Bxd5+ Kf8 Rf5+ Ke7 Be4 Rb8 Re5+ Kd6 f5 Nc7 f6 Rb4 Kf3 Rxd4 Rf5 Ne6 g6 Nf8 g7 Ne6 g8=Q Rb4 Qxe6+ Kc7 f7 Rb3+ Kf4 Rb6 Qxb6+ Kxb6 f8=Q Kc7 Qc5+ Kb8 Rf8#,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3244.0
True,standard,bullet,mate,black,c3 Nf6 a4 d5 a5 e5 a6 Nc6 axb7 Bxb7 b4 Bd6 b5 Ne7 h4 O-O h5 d4 h6 g6 cxd4 exd4 d3 Nf5 Nf3 Ng4 Nbd2 Nfe3 Qb3 Bd5 Qb2 Re8 Qxd4 Nc2+ Kd1 Nxd4 Rh5 Nxf2+ Ke1 Bg3 Rg5 Nxd3+ Kd1 Nf2+ Ke1 Nc2#,,gremuchnik,,mraquariyaz67,GM,3517.0
True,standard,bullet,mate,white,b3 Nf6 Bb2 g6 Nf3 Bg7 e3 O-O d4 d5 g4 Bxg4 Be2 Bxf3 Bxf3 e6 h4 c5 h5 cxd4 exd4 Nc6 Nc3 Rc8 hxg6 fxg6 Qe2 Nxd4 Qd3 Ne4 Bxe4 dxe4 Qxe4 Nf3+ Ke2 Qd2+ Kf1 Bxc3 Qxe6+ Rf7 Qxc8+ Rf8 Qc4+ Rf7 Qxc3 Qxc3 Bxc3 Ng5 Rd1 Ne4 Rd8+ Rf8 Rxf8+ Kxf8 Bd4 Ng5 Be3 Ne6 Rxh7 Kg8 Rxb7 Nd8 Rxa7 Nc6 c4 Ne5 Ra8+ Kf7 Ra5 Nf3 Rd5 Ne5 Ke2 Ke6 Rxe5+ Kxe5 a4 Ke6 a5 Kd7 f3 Kc6 Kd3 Kb7 b4 Ka6 b5+ Kb7 Ke4 Kc7 Kd5 Kb7 a6+ Kb8 c5 Kc7 b6+ Kc8 c6 Kb8 Ke6 g5 Bc5 g4 fxg4 Kc8 Be7 Kb8 g5 Kc8 g6 Kb8 Kd6 Kc8 Kd5 Kb8 Kc5 Kc8 Kc4 Kb8 g7 Kc8 g8=Q#,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3248.0
True,standard,bullet,resign,black,d4 Nf6 Bg5 d5 Bxf6 gxf6 e3 c5 c3 Nc6 Nf3 Qb6 Qb3 c4 Na3 cxb3,,gremuchnik,,mraquariyaz67,GM,3512.0
True,standard,bullet,mate,white,b3 c6 Bb2 d5 Nf3 Bg4 g3 Bxf3 exf3 e6 Bg2 Nf6 O-O g6 d4 Bg7 Ba3 Bf8 Re1 Bg7 f4 Bf8 Bb2 Bg7 Ba3 Bf8 Bc1 Bg7 c3 O-O Nd2 c5 Nf3 cxd4 Nxd4 Nc6 Be3 Rc8 Rc1 Nxd4 Bxd4 a6 c4 dxc4 bxc4 Ne8 Bxg7 Qxd1 Rexd1 Nxg7 Bxb7 Rc5 Bxa6 Ra5 Bb5 Rxa2 c5 Rc8 Bd7 Rc7 Bb5 Nf5 c6 Kg7 Rd7 Raa7 Rcd1 Kf6 Bc4 Rxd7 cxd7 Ke7 d8=Q#,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3252.0
True,standard,bullet,outoftime,black,d4 Nf6 c3 d5 Bf4 c5 e3 Nc6 Nd2 Bf5 Ngf3 e6 Be2 Be7 O-O O-O Re1 Rc8 Ne5 a6 Nxc6 Rxc6 Nf3 b5 Ne5 Rc8 a4 Qb6 axb5 axb5 Qb3 c4 Qd1 Ne4 f3 Nf6 g4 Bg6 g5 Nh5 Nd7 Qb7 Nxf8 Nxf4 Nxg6 Nxe2+ Qxe2 hxg6 f4 b4 h4 Bd6 Ra4 Qb5 Rea1 Kh7 Ra5 Qb6 Ra6 Qb8 Ra7 bxc3 bxc3 Rc7 Ra8 Qb3 h5 Qxc3 Kf2 Qd3 Qxd3 cxd3 hxg6+ Kxg6 Kf3 Rc3 Rd1 Bb4 Ra6 Rb3 Ra4 Kf5 Ra2 d2 Rc2 Ba5 Rc7 Bxc7 Rxd2 Bb6 Re2 Bxd4,,gremuchnik,,mraquariyaz67,GM,3508.0
True,standard,bullet,resign,white,b3 d5 Bb2 Bg4 Nf3 Bxf3 exf3 h5 g3 h4 Bg2 h3 Bf1 e6 d4 Nf6 Nd2 g6 f4 Bg7 Nf3 O-O Bxh3 c5 dxc5 Ne4 Bxg7 Nxf2 Kxf2 Kxg7 c4 Nc6 cxd5 exd5 Re1 Qf6 Kg2 Rfd8 Qd2 d4 Rad1 d3 Ne5 Rd5 Nxc6 bxc6 Rc1 Rxc5 Rxc5 Qe6 Bxe6,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3257.0
True,standard,bullet,mate,black,h4 e5 c4 Nc6 d3 Nf6 Bg5 d5 Bxf6 Qxf6 cxd5 Nb4 Nc3 Bc5 e3 O-O a3 Na6 b3 Qe7 Ne4 Bb6 b4 f5 Ng5 h6 Ne6 Bxe6 dxe6 Qxe6 Qc2 Rad8 d4 Kh8 Bc4 Qc6 dxe5 Qxg2 Rh3 Qxg1+ Ke2 Qxa1 Rg3 Qxe5 Rg6 f4 Bg8 f3+ Ke1 Qa1+ Qd1 Qxd1#,,gremuchnik,,mraquariyaz67,GM,3504.0
True,standard,bullet,resign,white,b3 a6 Bb2 d5 Nf3 c6 g3 Bg4 Bg2 Bxf3 exf3 e6 O-O Nf6 Bxf6 g6 Bxd8,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3261.0
True,standard,bullet,resign,black,d4 Nf6 c3 d5 h3 c5 Nf3 Nc6 dxc5 e5 Bg5 Bxc5 Bxf6 gxf6 e3 Qb6 Nbd2 Qxb2 Be2 Rg8 O-O Bxh3 Ne1 Be6 Nd3 Qa3 Nb1 Qa5 Nd2 Bb6 Nb3 Qa3 Nb4 Nxb4 cxb4 Qxb4 Rc1 Ke7 Qc2 Rxg2+ Kxg2 Rg8+,,gremuchnik,,mraquariyaz67,GM,3499.0
True,standard,bullet,resign,white,b3 c6 Bb2 d5 Nf3 Bg4 g3 Bxf3 exf3 e6 Bg2 Nf6 O-O g6 d4 Bg7 Nd2 O-O f4 Re8 Re1 Nbd7 a4 Rc8 Qe2 a6 Rad1 c5 dxc5 Nxc5 c4 Qc7 Be5 Qb6 Rb1 dxc4 Nxc4 Qb4 Nd6 Red8 Nxc8 Rxc8 Rec1 Nd5 Bxg7 Kxg7 Bxd5 exd5 Qe5+ Kg8 Qxd5 Qb6 b4,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3266.0
True,standard,bullet,resign,black,d4 Nf6 Bg5 d5 Bxf6 gxf6 e3 c5 dxc5 Nc6 c4 dxc4 Bxc4 Qxd1+ Kxd1 e6 Bb5 Bxc5 Bxc6+ bxc6 Nc3 Rb8 Kc2 Ke7 Nf3 e5 Rad1 Bf5+ e4 Be6 Rd2 Rhd8 Rhd1 Rg8 g3 Bg4 Nxe5 fxe5 Rd6,,gremuchnik,,mraquariyaz67,GM,3494.0
True,standard,bullet,resign,white,b3 d5 Bb2 Bg4 Nf3 Bxf3 exf3 e6 g3 Nf6 Bg2 g6 O-O Bg7 d4 Nh5 Nd2 O-O f4 Nf6 c4 Re8 Qe2 c6 Rad1 Nbd7 Rfe1 a5 Nf3 a4 Bc3 axb3 axb3 Ne4 Bb2 Ra2 Qc2 Qb6 Ra1 Rea8 h4 Qb4 Kh2 Ndf6 Ne5 h5 Bf3 Nd6 Nd3 Qa5 Rxa2 Qxa2 Ra1 Qxa1 Bxa1 Rxa1 Kg2 Nf5 Qb2 Ra8 Ne5 Ne4 c5 Nf6 b4 Ne8 b5 cxb5 Qxb5 Bxe5 fxe5 Rb8 c6 b6 Qa6 Nxd4 c7 Nxc7 Qa4 Nxf3 Kxf3 b5 Qa7 Rc8 Qb7 Re8 Qxc7 b4 Qc6 Rf8 Qb5 Kg7 Qxb4 Rg8 Qe7 Rh8 Qf6+ Kg8 Kf4 Rh7 f3 Rg7 g4 Rh7 Kg5 hxg4 fxg4 Rg7 Qd8+ Kh7 Qf8 d4 Kf6 Rg8 Qxf7+ Kh8 Kg5 d3 Kh6,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3271.0
True,standard,bullet,resign,black,d4 Nf6 c3 d5 h3 c5 Bg5 Nc6 Bxf6 gxf6 dxc5 e6 e3 Bxc5 Nf3 Qb6 Be2 Qxb2 Nbd2 Bd7 O-O Qxc3 Rc1 Qa3 Nb1 Qa5 Nbd2 Bb6 Nb3 Qa3 Nbd4 Nxd4 Nxd4 O-O Nb5 Bxb5 Bxb5 f5 Bd3 Qxa2 g4 Kh8 gxf5 Qb2 fxe6 fxe6 Qh5 Qg7+ Kh1 Qf7 Qe5+ Qf6 Qxf6+ Rxf6 Rc2 Raf8 Rd1 Rxf2 Rxf2 Rxf2 e4 Rf3 exd5 exd5 Bf1 d4 Bg2 Re3 Bxb7 Rxh3+ Kg2 Re3 Rf1 d3 Rf7 d2 Rd7 Ba5 Bf3 Kg8 Kf2 Bb6 Rxd2 Rd3+ Ke2 Rxd2+ Kxd2 Kg7 Ke2 h6 Kf1 Kf6 Kg2 Kg5 Kh3 Kf4 Kg2 Ke3 Bc6 Kd4 Bb5 Kc5 Bc6 Kd6 Be8 Kc7 Bb5 Bc5 Ba4 Kb6 Bb3 Bd6 Bc4 Kc5 Bd3 Bc7 Be4 Kb4 Bd3 Kc3 Be4 Kd4 Bf5 Bb6 Bg6 Bc5 Bf7 Kc3 Kf3 a5 Kg4 Kb4 Kh5 Bd6 Kg6 Bf4 Kh5 Bd2 Kg4 Kc5 Kh5 Kd6 Kg4 Ke7 Kh5 Kxf7 Kg4 Kg6 Kh4 a4 Kh3 Bg5 Kg4 a3 Kh3 a2 Kg3 a1=Q Kh3 Qd4 Kg3 Qf4+ Kg2 Kf5 Kh1 h5,,gremuchnik,,mraquariyaz67,GM,3489.0
True,standard,bullet,resign,white,b3 d5 Bb2 Bg4 Nf3 Bxf3 exf3 e6 g3 Nf6 Bg2 g6 O-O Bg7 Ba3 Bf8 Bb2 Bg7 d4 O-O Nd2 c5 Re1 cxd4 Bxd4 Nc6 Bb2 Rc8 c4 Nd7 Bxg7 Kxg7 cxd5 exd5 f4 Nf6 Nf3 Qd6 Rc1 Rcd8 Ne5 Ne7 Qd4 Nc6 Nxc6 bxc6 Qxa7 Ra8 Qb6 Rxa2 Rxc6 Qxc6 Qxc6 Rd8 h4 d4 Qc7 Rd7 Qe5 d3 Rd1 d2 g4 Rc2 g5 Rc1 gxf6+ Kf8 Qb8+,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3276.0
True,standard,bullet,resign,black,h4 e5 Rh3 Nc6 g3 Nf6 Bg2 d5 d3 Bxh3 Nxh3 Kd7 Bg5 Bd6 Bxf6 Qxf6 Bxd5 Rae8 Nc3 Kc8 Ne4 Qg6 Nhg5 Rhf8 e3 f5 h5 Qh6 Nf7 Rxf7 Bxf7 Rf8 Nxd6+ Qxd6 Bb3 f4 Qg4+ Kb8 gxf4 exf4 Qxg7 fxe3 fxe3 Qb4+ c3 Qh4+ Kd2 Rf2+ Kc1 a6 Qg8+ Ka7 Qg1 Ne5 Bd1 Nxd3+,,gremuchnik,,mraquariyaz67,GM,3483.0
True,standard,bullet,outoftime,,b3 h5 Bb2 h4 Nf3 h3 gxh3 c6 e4 d5 Nc3 dxe4 Nxe4 Nf6 Qe2 Nxe4 Qxe4 Nd7 Bc4 Nf6 Ne5 Qxd2+ Kxd2 Nxe4+ Ke3 Nd6 Bd3 Rxh3+ Kd2 Bf5 Rae1 O-O-O Bxf5+ Nxf5+ Kc1 f6 Ng6 Rh6 Rhg1 Rxh2 Re2 e5 Nxf8 Rxf8 Ba3 Rd8 Kb2 b6 Bb4 c5 Bc3 a5 Bxe5 fxe5 Rxe5 Rxf2 Rg6 Rdd2 Ka3 Rxc2 Ka4 Nd4 a3 Kb7 Re7+ Ka6 Re8 Rf6 Ra8+ Kb7 Rxf6 gxf6 Rg8 Ka6 Ra8+ Kb7 Rf8 Rc3 Rf7+ Ka6 Rxf6 Rxb3 Rxb6+ Ka7 Rxb3 Nxb3 Kxb3 Kb6 Kc4 Kc6 a4 Kd6 Kc3 Kd5 Kd3 c4+ Kc3 Kc5 Kc2 Kb4 Kb2 Kxa4 Kc2 Kb5 Kc3 Kc5 Kb2 a4 Ka3 Kb5 Ka2 Kb4 Kb2 a3+ Kc2 Ka4 Kb1 Kb4 Ka2 c3 Ka1 Kb3 Kb1 c2+ Ka1 Kc3 Ka2 Kd2 Kxa3 c1=Q+ Ka4 Qc2+ Ka5 Kd3 Ka6 Qc4+ Ka7,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3276.0
True,standard,bullet,mate,black,d4 Nf6 Bg5 d5 Bxf6 gxf6 e3 c5 dxc5 Nc6 c4 dxc4 Bxc4 Qxd1+ Kxd1 e6 Nc3 Ne5 Rc1 Nxc4 Nb5 Nxb2+ Kc2 Na4 Nc7+ Kd7 Nxa8 Nxc5 Nf3 b6 Rhd1+ Kc6 Rd8 Bg7 Nd4+ Kb7 Rxh8 Bxh8 Nxb6 axb6 Nb5 Kc6 Na7+ Kc7 Nb5+ Kd7 Rd1+ Ke7 Nc7 Bd7 g3 Ba4+ Kc1 Bxd1 Kxd1 f5 Nb5 Nd3 Ke2 Nc1+ Kd1 Nxa2 Na3 Nc3+ Kc2 b5 Kb3 Kd6 f3 Kc5 Nc2 Nd5 e4 fxe4 fxe4 Nf6 Nb4 Nxe4 Nd3+ Kd4 Nf4 Nc5+ Kc2 Be5 Ne2+ Kd5 Nc1 b4 Ne2 b3+ Kd1 Kc4 Nc1 b2 Ne2 b1=Q+ Kd2 Qd3+ Ke1 Ne4 Nc1 Qd2+ Kf1 Qf2#,,gremuchnik,,mraquariyaz67,GM,3484.0
True,standard,bullet,resign,white,b3 d5 Bb2 Bg4 Nf3 Bxf3 exf3 e6 g3 Nf6 Bg2 g6 O-O h5 d4 h4 Nd2 hxg3 hxg3 Nbd7 f4 c6 Re1 Bg7 Ba3 Bf8 Bb2 Bg7 c4 O-O Nf3 Re8 Qe2 a5 Rad1 a4 Bc3 axb3 axb3 Ne4 Qc2 Nxc3 Qxc3 Nf6 Ng5 Ra2 Bf3 Qc7 cxd5 Rd8 dxe6 fxe6 Nxe6 Qd7 Nxd8 Qxd4 Qxd4,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3281.0
True,standard,bullet,outoftime,,d4 Nf6 c3 d5 Nf3 c5 Bg5 Nc6 Bxf6 gxf6 dxc5 e6 e3 Bxc5 Nbd2 Qb6 Qb3 Bd7 Qxb6 Bxb6 Be2 O-O-O O-O Rhg8 Rfd1 f5 Rac1 Kb8 g3 Ne7 Ne5 Be8 Bh5 f6 Bxe8 fxe5 Bf7 Rgf8 Bxe6 Rd6 Bxd5 Rxd5 Nc4 Rxd1+ Rxd1 f4 Nxe5 Kc8 exf4 Re8 Re1 Nd5 Kf1 Nf6 Nc4 Rd8 Re6 Ng4 Rd6 Bxf2 h3 Ne3+ Kxf2 Nxc4 Rh6 Rd2+ Kf3 Rxb2 Rxh7 Rxa2 f5 Ra4 g4 Ne5+ Kg3 Rc4 f6 b5 f7 Nxf7 Rxf7 Rxc3+ Kf4 b4 h4 Rc1 Rf5 Rf1+ Ke3 Rxf5 gxf5 Kd7 Kd3 a5 Kc4 Ke7 h5 Kf6 h6 Kf7 Kb3 Kg8 Ka4 Kh7 Kb5 Kxh6 Kc4 Kg5 Kb3 Kxf5 Ka4 Kf6 Kb3 Ke6 Ka4 b3 Kxb3 Ke5 Ka2,,gremuchnik,,mraquariyaz67,GM,3484.0
True,standard,bullet,resign,white,b3 c6 Bb2 d5 Nf3 Bg4 g3 Bxf3 exf3 e6 Bg2 Nf6 O-O g6 Re1 Bg7 Ba3 Bf8 Bb2 Bg7 d4 O-O Nd2 Re8 f4 Nbd7 Nf3 a5 Qe2 a4 Rad1 axb3 axb3 Ra2 c3 Ne4 Qc2 Qa5 Ra1 Ra8 Rxa2 Qxa2 Ra1 Qxa1+ Bxa1 Ra2 Qxa2,smileys.disguised-face,mraquariyaz67,,Gremuchnik,,3281.0
