rated,variant,speed,status,winner,moves,players.white.rating,players.white.ratingDiff,players.black.user.patron,players.black.user.patronColor,players.black.user.id,clock.totalTime
True,standard,blitz,resign,black,d4 Nf6 Bg5 c5 d5 Ne4 Bc1 e6 f3 Qh4+,2569.0,-6.0,,,chessrabbit2023,180.0
True,standard,blitz,mate,black,d4 Nf6 Bg5 e6 e4 Be7 e5 Nd5 Bxe7 Qxe7 c4 Qb4+ Qd2 Qxd2+ Kxd2 Nb4 Nc3 d6 Nf3 dxe5 Nxe5 a6 d5 exd5 cxd5 O-O a3 Nxd5 Nxd5 Rd8 Bc4 Be6 Kc3 Bxd5 Rhd1 c6 Rd2 Nd7 Nxd7 Rxd7 Rad1 Rad8 Bxd5 Rxd5 Rxd5 cxd5 Kd4 f6 Rc1 Rd7 Rc5 Kf7 Rxd5 Re7 Rc5 Ke6 b4 Rd7+ Kc3 Kd6 f4 b6 Rh5 g6 Rh3 Ke6 g4 b5 Re3+ Kf7 Rd3 Rc7+ Kd4 Rc4+ Ke3 Ke6 h3 g5 fxg5 fxg5 Kf3 h6 Ke3 Ke5 Kf3 Rf4+ Ke3 Re4+ Kf3 Rd4 Re3+ Kd5 Rc3 Rd1 Rc7 Rd3+ Kg2 Rxa3 Rh7 Kc4 Rxh6 Kxb4 Rg6 Kc4 Rxg5 b4 h4 b3 Rg8 Ra4 Rc8+ Kd3 Rb8 Kc2 Kf3 b2 Rc8+ Kd2 Rb8 Kc2 Rc8+ Kb3 Re8 b1=Q Re3+ Kc4 g5 Qf1+ Kg4 Kd5+ Kh5 Qd1+ Kh6 Rxh4+ Kg7 Qa1+ Kg6 Qb1+ Kg7 Qb7+ Kf6 Rf4+ Kg6 Qf7+ Kh6 Rh4#,2576.0,-7.0,,,iceonboardbh7,180.0
True,standard,blitz,resign,black,e4 c6 d4 d5 Nd2 g6 c3 Bg7 Ngf3 f6 Bd3 Nh6 h3 Nf7 O-O O-O Re1 e5 dxe5 fxe5 exd5 cxd5 c4 e4 Nxe4 dxe4 Bxe4 Qxd1 Rxd1 Nc6 Rb1 Bf5 Bxf5 gxf5 Bf4 Rad8 b3 Rxd1+ Rxd1 Rd8 Rxd8+ Nfxd8 Kf1 Ne6 Be3 a6 g4 f4 Bd2 Ncd4 Nxd4 Bxd4 f3 Kf7 h4 Bf6 Be1 Nd4 Kf2 Bxh4+ Kf1 Bxe1 Kxe1 Nxf3+ Kf2 Nd4,2427.0,-4.0,,,chessmem,180.0
True,standard,blitz,resign,white,d4 c5 d5 d6 Nc3 Nf6 e4 g6 Nf3 Bg4 Be2 Bg7 Nd2 Bxe2 Qxe2 O-O O-O Nbd7 Nc4 a6 a4 Qc7 Bf4 Nh5 Bg5 Rfe8 Qd3 Rab8 a5 b5 axb6 Nxb6 Na5 c4 Qd2 Ra8 Nc6 Nf6 Rfe1 Nbd7 Qe2 Ne5 Nxe5 dxe5 Ra4 Rec8 Rea1 Qb6 R1a2 Qd4 Be3,2570.0,3.0,,,owner1995,180.0
True,standard,blitz,resign,black,d4 c6 Nf3 d5 g3 Nf6 Bg2 Bf5 O-O Nbd7 c4 e6 cxd5 exd5 Nc3 Bd6 Bg5 h6 Bxf6 Nxf6 Ne5 O-O Qb3 Qb6 e3 Rfe8 Nf3 Ne4 Nxe4 Bxe4 Qxb6 axb6 a3 b5 Rfc1 b4 axb4 Bxb4 Ne5 f6 Bxe4 dxe4 Ng6 Kf7 Nf4 g5 Ne2 f5 Kg2 Ke6 Nc3 Kd6 Rh1 Bxc3 bxc3 Kd5 Rhb1 b5 Rc1 Kc4 Rab1 Ra4 Rb2 Rea8 h4 g4 Kh2 Kd3 Kg2 Ra2 Rb4 R8a4 Rb3 R4a3 Rb4 Rxc3 Rd1+ Rd2 Ra1 Rdc2 d5 cxd5 Re1 Kd2 Ra1 Rd3 Rxb5 Ke2 Raa5 Ke1 Rb1+ Ke2 Rbb5 Rcd2 Rb6 Ke1 Ra1+ Rd1 Rxd1+ Rxd1 Rf6 Rd2 Rxf5 d4 exd4 e3 d5 Rxf2+ Rxf2 exf2,2416.0,-4.0,,,chessmem,180.0
True,standard,blitz,resign,white,e4 c6 d4 d5 e5 c5 dxc5 Nc6 f4 Nh6 c3 Bg4 Be2 Bxe2 Nxe2 a5 Be3 e6 Na3 Nf5 Bf2 g5 O-O gxf4 Nxf4 Qg5 Nb5 O-O-O Nd3 Rg8 Qf3 Bg7 Nd6+ Nxd6 exd6 f5 Rae1 Kd7 b4 axb4 cxb4 Nd4 Bxd4 Bxd4+ Kh1 Rg6 Nf4 Rh6 Nxe6 Rxe6 Rxe6 Kxe6 Re1+ Kf6 Qxd5 Be3 Qxb7 Rg8 Qe7+ Kg6 Qxg5+ Bxg5 d7 Bf4 Re8 Bc7 Rxg8+,2550.0,6.0,,,chessmem,180.0
True,standard,blitz,mate,white,d4 c6 c4 d5 Nf3 Nf6 e3 Bg4 Be2 e6 O-O Nbd7 Nc3 Be7 h3 Bh5 Rb1 O-O b4 dxc4 Bxc4 e5 Be2 exd4 Nxd4 Bg6 Bd3 Bxd3 Qxd3 Ne5 Qe2 Re8 Rd1 Qb6 Nf5 Bf8 b5 c5 Bb2 c4 Nd5 Nxd5 Rxd5 Nd3 Bd4 Qe6 Qf3 g6 Ng3 Rac8 Bxa7 Nb4 Rd4 Nxa2 Ne4 c3 Nf6+ Kg7 Rf4 c2 Bd4 cxb1=Q+ Kh2 Red8 Nh5+ Kg8 Nf6+ Qxf6 Bxf6 Rd1 Be5 Rh1+ Kg3 Qg1 Kg4 Qh2 Qxb7 Re8 Qxf7#,2451.0,8.0,,,chessmem,180.0
True,standard,blitz,resign,black,d4 Nf6 Bg5 e6 e4 h6 Bxf6 Qxf6 c3 Nc6 Bd3 g5 Ne2 d5 O-O Bd7 f4 O-O-O Nd2 Qg7 b4 gxf4 Nxf4 Nxd4 cxd4 Qxd4+ Kh1 dxe4 Nxe4 f5 Nc5 Bd6 Ncxe6 Bxe6 Nxe6 Qh4 h3 Qg3 Kg1 Qh2+ Kf2 Rhg8 Qf3 Rg3 Qd5 Rxg2+ Qxg2 Bg3+ Kf3 Rxd3+ Ke2 Qxg2+ Kxd3 Qe4+,2583.0,-3.0,,,nozdrachev_vladislav,180.0
True,standard,blitz,stalemate,,d4 Nf6 Bg5 c5 d5 Ne4 Bc1 e6 f3 Nf6 e4 d6 Nc3 Be7 Bb5+ Nbd7 dxe6 fxe6 Nh3 a6 Be2 b5 O-O O-O a4 b4 Nb1 d5 Nd2 Nb6 e5 Ne8 f4 a5 Nf3 d4 Nfg5 h6 Ne4 Nc7 Bf3 Rb8 b3 Ncd5 Qe2 Bb7 Bd2 Nc3 Bxc3 bxc3 Rad1 Nd5 Bg4 Qb6 Rf3 Ba6 Qf2 Ne3 Rxe3 dxe3 Qxe3 Rbd8 Re1 Qb4 Nxc3 Qd4 Bxe6+ Kh8 Nb5 Qxe3+ Rxe3 Rd1+ Kf2 c4 Re2 Bc5+ Kg3 cxb3 cxb3 Rd3+ Kg4 Bb7 Rc2 Bb4 Nd6 Bxd6 exd6 Rxd6 f5 g6 Rc7 Be4 Nf2 Bxf5+ Bxf5 Rxf5 Ne4 Rd4 Re7 Kg8 Kg3 Rxe4 Rxe4 Rf1 Re5 Rb1 Rb5 Kg7 Kf4 Kf6 Ke4 Rb2 Kd4 Rxg2 Rb6+ Kg5 Rb5+ Kg4 Rxa5 Rxh2 Ra6 Rd2+ Kc3 Rd1 Rxg6+ Kh5 Rc6 Kg5 Rc4 h5 Kb4 Rd5 Rc5 Rxc5 Kxc5 h4 a5 h3 a6 h2 a7 h1=Q a8=Q Qxa8 b4 Qb8 Kd4 Qxb4+ Kd5 Qb1 Ke6 Qc1 Kd7 Qd2+ Ke8 Qd3 Kf7 Qd4 Kf8 Qd5 Ke8 Qe6+ Kf8 Kf6,2584.0,-1.0,,,chessrabbit2023,180.0
True,standard,blitz,mate,black,e4 c6 c4 d5 exd5 cxd5 cxd5 Nf6 Nc3 Nxd5 Nf3 Nc6 d4 g6 Bb5 Bg7 O-O O-O Bxc6 bxc6 h3 Rb8 Re1 Re8 Bg5 Be6 Ne4 Rxb2 Nc5 Bf5 Qa4 Qc7 Rac1 h6 Bh4 Nf4 Bg3 g5 Nb3 Qb7 Bxf4 gxf4 Ne5 Qb5 Qxa7 Be6 Rc5 Qb4 Rec1 Bxb3 axb3 Qd2 Rf1 Qxd4 Nxc6 Qf6 b4 f3 g3 Qe6 Kh2 Qd6 Qa6 h5 Qc4 Bf6 b5 h4 Rd5 hxg3+ Kg1 Qe6 Qg4+ Qxg4 hxg4 g2 Re1 Bh4 Ne5 Bxf2+ Kh2 Bxe1 Nxf3 Bb4 Kg1 Bd6 Rd1 Rb8 Nd4 Bc5 Kh2 Bxd4 Rxd4 R8xb5 Kg1 Rc5 Rd1 Rcc2 g5 Kg7 Rd4 Kg6 Rg4 f5 Kh2 fxg4 Kg1 Rb1+ Kh2 g1=Q#,2349.0,-3.0,,,chessmem,180.0
True,standard,blitz,outoftime,white,d4 f5 Nc3 Nf6 Bg5 g6 Bxf6 exf6 e4 fxe4 Nxe4 Bg7 Nc3 d5 Qe2+ Kf7 O-O-O Re8 Qf3 Be6 h4 Nd7 h5 c6 hxg6+ hxg6 Bd3 Rh8 Nge2 f5 Nf4 Qg5 Kb1 Bxd4 Nxe6 Kxe6 Rhe1+ Be5 Qe2 Kf6 g3 Qh5 Qd2 Bd6 Ne2 Kf7 c4 Qh6 Qc2 Nf6 Qb3 Rab8 cxd5 Nxd5 Nc3 Qf8 Nxd5 cxd5 Qxd5+ Kg7 Bc4 Be7 Qe5+ Bf6 Qc7+ Kh6 Rh1+ Kg5 f4+ Kg4 Be2+ Kxg3 Rhg1+ Kh4 Qc2 Qb4 Rh1+ Kg3 Rdg1+ Kxf4 Rf1+ Ke5 Rhg1 Qe4 Bd3 Qd4 Re1+ Kd6 Rd1 Ke7 Rge1+ Kf8 Qb3 Kg7 Qc2 Rhc8 Qe2 Rd8 a3 Re8 Qc2 Rec8 Qd2 Re8 Rg1 Red8 Rxg6+ Kxg6 Qg2+,2579.0,2.0,,,lawinewasauchimmer,180.0
True,standard,blitz,resign,white,d4 Nf6 Bg5 d5 Nd2 Nbd7 e3 h6 Bh4 g6 f4 Bg7 Bd3 c5 c3 Qb6 Rb1 O-O Ngf3 cxd4 exd4 Nh5 g3 Qe6+ Qe2 Qxe2+ Bxe2 Ndf6 Ne5 Bf5 Rc1 Bh3 Bf1 Bxf1 Rxf1 Ne4 Nxe4 dxe4 Bxe7 Rfe8 Ba3 Rad8 Kf2 g5 Ke3 gxf4+ gxf4 f5 Rg1 Kh7 Rg2 Nf6 c4 b5 Rcg1 Rg8 Be7 Rde8 Bxf6 Bxf6 Rxg8 Rxg8 Rxg8 Kxg8 cxb5 Bh4 Nc6 Be1 Nxa7 Ba5 Nc8 Bc7 b6 Bb8 Ne7+,2184.0,11.0,,,chessmem,300.0
True,standard,blitz,outoftime,white,d4 c5 d5 e5 Nc3 d6 e4 g6 f4 Nd7 Nf3 Bg7 Bb5 a6 Bxd7+ Bxd7 fxe5 Bxe5 Nxe5 dxe5 O-O f6 Qf3 b5 Be3 b4 Ne2 Rc8 a3 a5 c4 Qb6 axb4 Qxb4 Nc3 Qxb2 Bf2 Qb4 d6 Qxc4 Nd5 Rc6 Rxa5 Rxd6 Ra8+ Kf7 Bh4,2588.0,1.0,,,jdircks,180.0
True,standard,blitz,resign,white,d4 Nf6 Bg5 c5 d5 Qb6 Bc1 g6 Nc3 d6 e4 Bg7 Be2 O-O Nf3 e6 O-O exd5 exd5 Bg4 Nd2 Bxe2 Qxe2 Re8 Qd3 a6 Nc4 Qc7 Bf4 Rd8 a4 Ne8 Rfe1 Nd7 Qg3 Ndf6 Qf3 Nh5 Bg5 f6 Bd2 Bf8 g4 Nhg7 Bf4 b6 h4 Rab8 h5 g5 Bg3 h6 Ne4 Be7 b3 b5 axb5 axb5 Na5 Rb6 Nc6 Rxc6 dxc6 f5 gxf5 Nf6 Nxc5,2587.0,1.0,,,sircarse,260.0
True,standard,blitz,outoftime,black,d4 Nf6 Bg5 d5 g3 c5 Bg2 cxd4 Qxd4 Nc6 Qd2 e6 Nc3 Bb4 a3 Be7 Nf3 O-O O-O h6 Bxh6 gxh6 Qxh6 Nh7 Rad1 Bg5 Qh5 Qf6 e4 d4 e5 Qg6 Qxg6+ fxg6 Nb5 Rd8 Nbxd4 Nxd4 Nxd4 Bd7 Bh3 Kf7 f4 Be7 c3 Bc5 Kh1 Nf8 Bg2 Rab8 Nf3 Ke7 Ng5 a5 Ne4 Ba7 Nf6 Bc6 h4 a4 Kh2 Bb5 Rfe1 Bf2 Rh1 Be2 Rxd8 Rxd8 Ne4 Ba7 Nd6 b5 Re1 Bc4 Rd1 Bc5,2094.0,0.0,,,chessmem,300.0
True,standard,blitz,resign,black,e4 c6 Nf3 d5 exd5 cxd5 h3 Nc6 d4 Bf5 Bb5 Qb6 Nc3 e6 O-O Bb4 Ba4 Ne7 Re1 O-O Bg5 h6 Bh4 Bh7 Bb3 Nf5 Na4 Qc7 c3 Bd6 Nc5 g5 Bxg5 hxg5 Nxg5 Bxc5 dxc5 Qf4 Nf3 Kh8 Qc1 Qxc1 Raxc1 Rg8 g4 Nfe7 Kh2 Ng6 Bc2 Nf4 Bxh7 Kxh7 Kg3 Nd3 Rcd1 Nxe1 Rxe1 Kg7 b4 a6 h4 Rh8 g5 Rae8 Nh2 e5 Ng4 d4 Nf6 Re6 cxd4 exd4 Rd1 Rd8 a3 d3 Kg4 d2 f4 Re1,2205.0,-2.0,,,chessmem,240.0
True,standard,blitz,outoftime,white,d4 Nf6 Bg5 d5 Bxf6 exf6 e3 g6 c4 c6 cxd5 cxd5 Nc3 f5 Qb3 Be6 Qxb7 Nd7 Bb5 Rb8 Bxd7+ Bxd7 Qxd5 Bg7 Rb1 O-O Nge2 Qc7 O-O Bc6 Qc5 Qb7 d5 Bd7 Rfd1 Rfc8 Qa3 Bf8 d6 Bc6 Nf4 Rd8 Qc5 Qd7 Nfd5 Qxd6 Qxa7 Qe5 Qd4 Qd6 g3 Bg7 Qc4 Rdc8 Qf4,2584.0,1.0,,,ruizalvaro,260.0
True,standard,blitz,outoftime,black,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 Nc6 Nf3 g6 cxd5 Nxd5 Qb3 Nxc3 Bc4 Nd5 Bxd5 e6 Bxc6+ bxc6 O-O Bg7 Rd1 O-O Bf4 Qd5 Qc3 Ba6 Be5 f6 Bg3 Be2 Rd2 Bxf3 Qxf3 Rfd8 Bf4 Qxf3 gxf3 f5 Rc1 Rac8 Rc4 a5 Kf1 Rd5 Ke2 Kf7 Ke3 Rcd8 Rxc6 Bxd4+ Ke2 e5 Bg5 R8d7 Rc7 Rxc7,2142.0,0.0,,,chessmem,260.0
True,standard,blitz,mate,white,d4 Nf6 Bg5 c5 d5 Qb6 Bc1 e6 Nc3 exd5 Nxd5 Nxd5 Qxd5 d6 Nf3 Be6 Qg5 f6 Qg3 d5 e3 Nc6 c3 Rd8 Be2 Kf7 O-O Bd6 Qh4 h5 e4 d4 cxd4 cxd4 Rd1 Be5 a3 a5 b4 axb4 Rb1 b3 h3 g6 Kh1 Na5 Nxe5+ fxe5 Bg5 Rd7 Bf6 Re8 Bxe5 Bc4 Bxc4+ Nxc4 Rxb3 Qxb3 Qf6+ Kg8 Qh8+ Kf7 Qg7+ Ke6 Qf6#,2582.0,1.0,,,spassk1972,300.0
True,standard,blitz,resign,black,e4 c6 d4 d5 e5 c5 Nf3 Nc6 dxc5 Bg4 Be3 a6 c4 d4 Bf4 e6 h3 Bxf3 Qxf3 Bxc5 a3 Qa5+ Nd2 Bb4 Qg3 Nge7 Bd3 Ng6 Bxg6 hxg6 Rd1 Bxd2+ Rxd2 Qc5 b3 Qxa3 O-O O-O h4 Rfd8 h5 gxh5 Bg5 Rd7 Bf6 Qf8 Qg4 hxg4,2453.0,-4.0,,,chessmem,180.0
True,standard,blitz,outoftime,white,d4 Nf6 Bg5 d5 Bxf6 gxf6 e3 e6 c4 dxc4 Nc3 a6 a4 Bb4 Bxc4 Nc6 Ne2 Na5 Ba2 Bd7 O-O Bc6 d5 exd5 Nxd5 Qd6 Nxb4 Qxb4 Nc3 Rg8 Bd5 O-O-O e4 Bxd5 exd5 Rg6 g3 Nb3 Ra3 Nd4 Qd3 Nc6 Qf5+ Kb8 dxc6 Qxb2 Rb1 Qxa3 Rxb7+ Ka8 Rxc7 Qxc3 Rc8+ Ka7 Rxd8 Qc1+ Kg2 Qxc6+ Qf3,2575.0,3.0,,,dum_spirospero,180.0
True,standard,blitz,resign,black,d4 c6 Nf3 d5 Bg5 Nf6 Nbd2 Ne4 Bh4 Bf5 c3 Qb6 Qb3 Nd7 e3 e6 Nxe4 Bxe4 Nd2 Bg6 Be2 Bd6 Bg3 Bxg3 hxg3 O-O Qa3 e5 O-O Rfe8 dxe5 Nxe5 Nf3 Nd3 Bxd3 Bxd3 Rfd1 Be4 Nd4 Rad8 Qb3 Qc7 f3 Bg6 Re1 c5 Ne2 Rxe3 Nf4 d4 Nd5 Rxe1+ Rxe1 Qxg3 Re4,2391.0,-3.0,,,chessmem,180.0
True,standard,blitz,resign,black,d4 Nf6 Bg5 e6 e4 h6 Bxf6 Qxf6 c3 b6 Bd3 Bb7 Nd2 Qg5 g3 d6 f4 Qd8 Ngf3 Nd7 O-O Be7 Qe2 c5 dxc5 Nxc5 Bb5+ Nd7 Rad1 Qc7 Ba6 O-O Bxb7 Qxb7 Nc4 Qc7 e5 d5 Ne3 Nc5 f5 Ne4 Kh1 Bc5 f6 gxf6 Ng4 f5 Nf6+ Kg7 Nh5+ Kh7 Nh4 Qxe5 Rf4 Rg8 Rdf1 a5 a3 a4 Kg2 Rg5 Kh3 Rag8 Qc2 Rxh5,2577.0,-5.0,,,jccha,180.0
True,standard,blitz,resign,white,d4 Nf6 Bg5 d5 Bxf6 exf6 e3 c6 c4 dxc4 Bxc4 Bd6 Nc3 f5 Nge2 Nd7 O-O Nf6 h3 O-O a3 a5 Qc2 Re8 Rad1 Qe7 d5 b5 Ba2 b4 Na4 Qe5 g3 cxd5 Nb6 Rb8 Nxd5 Ba6 f4 Qe4 Nxf6+ gxf6 Qxe4 fxe4 Rxd6 Bxe2 Rf2 Bd3 axb4 axb4 Bb3 Rec8 Rd7 Rc1+ Kg2 Ra8 g4 Raa1 Kg3 Bc4 Bxc4 Rxc4 f5 b3 Kf4 Rc2 Rdd2 Rac1 Kxe4 Rxd2 Rxd2 Rc2 Kd3 Rc1,2572.0,5.0,,,chesscoach-20,180.0
True,standard,blitz,outoftime,black,b3 c6 Bb2 d5 Nf3 Nf6 e3 Bg4 Be2 Nbd7 h3 Bxf3 Bxf3 e5 d3 Bd6 Nd2 O-O c4 Qe7 O-O e4 Be2 Rad8 Qc2 Rfe8 a3 Bb8 dxe4 dxe4 Rfd1 h5 b4 h4 c5 Nd5 Bc4 N7f6 Bxd5 Nxd5 Nc4 Qc7 Nd6 Rxd6 cxd6 Qxd6 Kf1 Qh2 Rxd5 cxd5 Qc3 Qh1+ Ke2 Qxg2 Rf1 Be5 Qc2 d4 Bxd4 Bxd4 exd4 e3 Qa4 Re7,2362.0,-3.0,,,chessmem,180.0
True,standard,blitz,resign,white,c4 b6 e4 Bb7 d3 g6 g3 Bg7 Bg2 c5 Nc3 e6 Nge2 Ne7 O-O O-O Bg5 h6 Bxe7 Qxe7 f4 Nc6 e5 d6 exd6 Qxd6 Qc2 Rad8 Rad1 Nb4 Qb1 Bxg2 Kxg2 Nxd3 Rf3 Nxf4+ Nxf4 Qc6 Rxd8 Rxd8 Nfe2 g5 Qe4 Qxe4 Nxe4 Bxb2 Rb3 Be5 Kf3 f5 N4c3 Rd3+ Kf2 Bb8 Ke1 Kf7 Nb5 Rd7 Nc1 a6 Nc3 Bc7 Ra3 a5 Nb5 Be5 Rd3 Re7 Rd8 f4 Kf2 Kg6 Nd3 Kf5 gxf4 gxf4 Kf3 Bf6 Nd6+ Kg5 Rg8+ Kh4 Nxf4 Bg5 Ng6+,2165.0,11.0,,,chessmem,300.0
True,standard,blitz,mate,white,d4 Nf6 Bg5 Ne4 Bf4 d5 f3 Nf6 Nc3 e6 e4 dxe4 fxe4 c5 d5 exd5 exd5 Bd6 Qe2+ Kf8 Bxd6+ Qxd6 O-O-O Bf5 Nb5 Qd8 Qe5 Bg6 Nf3 Nbd7 Qd6+ Kg8 Qc7 a6 Qxd8+ Rxd8 Nd6 b5 Nb7 Rb8 Na5 h6 Nc6 Rb6 Ne7+ Kh7 Nxg6 Kxg6 Bd3+ Kh5 h3 c4 Bf5 Re8 g4+ Nxg4 hxg4#,2579.0,1.0,,,zafrir_patt,300.0
True,standard,blitz,mate,black,d4 c6 c4 d5 Nc3 Nf6 e3 Bg4 Be2 Bxe2 Ngxe2 dxc4 a4 Nbd7 O-O a5 Ng3 e6 Qe2 Nb6 e4 Bb4 Be3 O-O Rad1 Bxc3 bxc3 Nxa4 Qxc4 Nb2 Qb3 Nxd1 Rxd1 b5 Rc1 a4 Qa3 Qa5 h4 Rfb8 Rb1 h6 Bd2 Qa7 f3 Nd7 Ne2 c5 Be3 b4 cxb4 cxb4 Rxb4 Rxb4 Qxb4 a3 Qb1 a2 Qa1 Qa3 Bc1 Qb3 Bb2 Rb8 Bc1 Qb1 Qxb1 axb1=Q Kh2 Rc8 Be3 Qd3 d5 Qxe3 dxe6 Qxe2 exf7+ Kxf7 Kh3 Rc2 Kg4 Qxg2+ Kf4 Rf2 e5 Qxf3#,2139.0,-1.0,,,chessmem,180.0
True,standard,blitz,resign,black,e4 c6 Ne2 d5 e5 c5 Ng3 Nc6 f4 Nh6 Be2 Nf5 c3 Nxg3 hxg3 Bf5 d3 e6 g4 Bg6 O-O Qd7 Nd2 Be7 Nf3 h5 g5 h4 Qe1 h3 g4 O-O-O Nh4 d4 c4 Nb4 Bd2 Nxd3 Qg3 Nxb2 f5 exf5 gxf5 Bh5 Bxh5 Rxh5 f6 gxf6 gxf6 h2+ Kxh2 Rdh8 Bg5 Bf8 Kg1 Bh6 Bxh6 R5xh6 Ng2 Rh1+ Kf2 Qf5+ Qf3 Qc2+ Kg3 Rg8+ Kf4 Nd3+,2198.0,-2.0,,,chessmem,300.0
True,standard,blitz,resign,black,e4 c6 Nc3 d5 d4 g6 Bf4 Bg7 Qd2 dxe4 O-O-O Nf6 Nge2 Qa5 Ng3 Bg4 Re1 Nbd7 Bc4 Nb6 Bb3 O-O-O Bxf7 Nbd5 Nxd5 Qxd2+ Bxd2 cxd5 h3 Bd7 Bg5 e6 c4 Rdf8 cxd5 Rxf7 dxe6 Bxe6 Bxf6 Bxf6 Nxe4 Rd8 Nc5 Bg5+ Kb1 Bf5+ Ka1 Rxd4 Rc1 Rc7,2447.0,-4.0,,,chessmem,180.0
True,standard,blitz,outoftime,white,d4 d5 c4 e6 Nf3 Nf6 g3 dxc4 Bg2 Be7 O-O O-O Qc2 b5 a4 b4 Qxc4 Ba6 Qc2 Bb7 Bg5 Be4 Qc1 Nbd7 Nbd2 c5 Nxe4 Nxe4 Bxe7 Qxe7 Ne5 Nxe5 Bxe4 cxd4 Bxa8 Rxa8 f4 Ng4 Qc6 Rd8 Rac1 Ne3 Rf3 h5 Qc7 Rd7 Qc5 Qf6 Qg5 Qxg5 fxg5 Kf8 Rc8+ Ke7 Kf2 Ng4+ Kg1 Ne3 h3 a5 b3 Rd5 h4 Nf5 Rc7+ Rd7 Rxd7+ Kxd7 Kf2 Kd6 Rd3 Ke5 Rd1 Nd6 Rc1 Ne4+ Kf3 Nd2+ Kf2 Nxb3 Rc7 Kd5 Rxf7 Nc5 Ra7 b3 Rxa5 Kc4 Rb5 Nxa4 Rb8 Nc3 g4 Nb5 Rc8+ Kb4 Rc1 b2 Rb1 Kb3 gxh5 Nc3 Rxb2+ Kxb2 h6 Ne4+ Kf3 gxh6 Kxe4 hxg5 hxg5 Kc2 g6 Kd2 Kf3 e5 g7 e4+ Kxe4 Kxe2 g8=Q d3 Qg4+ Ke1 Kxd3 Kf2 Qf4+,2568.0,6.0,,,danila_07,180.0
True,standard,blitz,resign,white,d4 c5 d5 d6 Nc3 Nf6 e4 g6 Be2 Bg7 Nf3 O-O O-O a6 a4 e6 Nd2 e5 Nc4 Ne8 f4 Nd7 f5 Nb6 Nxb6 Qxb6 g4 c4+ Kh1 Qc5 g5 f6 Bg4 Rb8 fxg6 hxg6 Be6+ Bxe6 dxe6 Nc7 Nd5 Nxd5 Qxd5 Qxd5 exd5 f5 c3 b5 axb5 axb5 Ra6 Rfd8 Kg2 Bf8 Be3 Ra8 Rfa1 Rxa6 Rxa6 Be7 h4 Rb8 Kf3 b4 Ra7 Kf8 cxb4 Rxb4 Ra8+ Kg7 Re8 Bf8 e7 Bxe7 Rxe7+ Kf8 Re6 Rxb2 Rxd6 f4 Bc5 Rb3+ Ke4 c3 Rc6+ Ke8 d6 c2 Bf2 Kd7 Rxc2 Kxd6 Bc5+ Ke6 Bf8 Rb6 Bc5 Rc6 Rc3 Ra6 Bb4 Rb6 Rc4 Ra6 Bc3 f3 Kxf3 Kf5 Rc5 Re6 Rxe5+ Rxe5 Bxe5 Kxe5 Kg4 Ke6 h5 gxh5+ Kxh5 Kf7 Kh6 Kg8 Kg6 Kh8 Kf7,2565.0,3.0,,,chuldum,180.0
True,standard,blitz,resign,black,d4 Nf6 Bg5 b6 Bxf6 exf6 e4 Bb7 Nc3 Bb4 Bd3 f5 Qf3 Bxc3+ bxc3 fxe4 Bxe4 Qe7 d5 Bxd5,2571.0,-6.0,,,malaida-annamalai,180.0
True,standard,blitz,resign,white,d4 d5 c4 e6 Nf3 Nf6 g3 Bb4+ Bd2 Be7 Qc2 O-O Bg2 c6 O-O b6 Bf4 Nbd7 cxd5 cxd5 Nc3 Ba6 Ne5 Nxe5 dxe5 Nd7 Rfd1 Qc7 e4 d4 Rxd4 Nxe5 Rad1 Rad8 Qa4 Rxd4 Rxd4 Bb7 Qxa7 Ra8 Bxe5,2565.0,6.0,,,deeplyepici,180.0
True,standard,blitz,draw,,e4 c6 d3 d5 Nd2 e5 Ngf3 Bd6 c4 d4 Qc2 Ne7 c5 Bc7 Nc4 Ng6 h4 h5 g3 Bg4 Bg2 Nd7 b4 a5 Ba3 axb4 Bxb4 O-O O-O f5 Ng5 Qf6 f3 f4 fxg4 hxg4 Nd6 Bxd6 cxd6 f3 Bxf3 gxf3 Rxf3 Qd8 Ne6 Qe8 Nc7 Qd8 Rxf8+ Ngxf8 Nxa8 Qxa8 Rf1 Qe8 Qc4+ Ne6 a4 c5 Bd2 Qg6 Kg2 Kh7 Qd5 Qg4 Rf2 b6 Qc6 Nf6 d7 Nh5 Rf3 Nef4+ Bxf4 Nxf4+ Kf2 Nh3+ Kg2 Nf4+ Kf2 Nh3+ Ke1 Qxf3 d8=Q Qe3+ Kd1 Nf2+ Kc2 Qxd3+ Kb2 Qc3+ Ka2 Qc2+ Ka3 Qc3+ Ka2 Qc2+ Ka1 Qc1+ Ka2 Qc2+,2512.0,1.0,,,chessmem,180.0
True,standard,blitz,resign,white,d4 c6 c4 d5 Nc3 Nf6 e3 Bg4 Qb3 Qb6 cxd5 Qxb3 axb3 Nxd5 h3 Be6 Nxd5 Bxd5 b4 Nd7 Bd2 e5 Nf3 Bxf3 gxf3 exd4 b5 c5 exd4 cxd4 Bc4 Ne5 Bd5 O-O-O Be4 Bc5 Rc1 f5 Bxf5+ Kb8 Rxc5 Nxf3+ Kd1 Rhf8 Bf4+ Ka8 Bg3 d3 Be4 d2 Rc7 Rb8 Bxf3,2616.0,5.0,,,chessmem,180.0
