rated,variant,speed,status,winner,moves,players.white.user.id,players.white.rating,players.black.user.title,players.black.user.patron,players.black.user.patronColor,clock.increment
True,standard,bullet,outoftime,black,e4 g6 Nc3 Bg7 Nf3 c6 d4 d5 h3 dxe4 Nxe4 Nf6 Bd3 O-O O-O Nbd7 Nxf6+ Nxf6 Re1 b6 c3 Bb7 Qb3 Rc8 Bc4 e6 Bg5 c5 Ne5 cxd4 Nxf7 Rxf7 Bxe6 Bd5 Bxf7+ Bxf7 Qa4 Qd5 Bxf6 Bxf6 Rad1 Qxa2 Qd7 Rf8 cxd4 Qd5 Qxa7 b5 b4 Rd8 Qc5 Bxd4 Qxd5 Rxd5 Re4 Bc3 Rc1 Bf6 Rc7 Be5 Rc1 Kg7 g3 g5 Rg4 Kf6 Re4 Bg6 Re3 Bd4 Rc6+ Kf7 Rc7+ Kf6 Rc6+ Kg7 Re7+ Kh6 Kg2 Rf5 f4 gxf4 g4 f3+ Kg3 Re5 Rxe5 Bxe5+ Kxf3 Bg7 h4 Bf8 g5+ Kh5 Rc7 Kxh4 Kf4 Bd6+ Ke3 Bxc7 Kd4 Kxg5 Kc5 h5 Kxb5 h4 Kc6 h3 b5 h2 b6 h1=Q+ Kxc7 Qc1+ Kb8 Bf5 b7 Qb2 Ka7 Qa3+ Kb8 Qd6+ Ka7 Be4 b8=Q Qa3+ Kb6 Qb4+ Kc7 Qd4,muisback,3216.0,,,,0.0
True,standard,bullet,resign,black,Nf3 g6 b3 Bg7 d4 d6 Bb2 c5 e3 Nc6 Nbd2 cxd4 Nxd4 Nf6 Be2 O-O O-O Nxd4 Bxd4 Bf5 c4 Rc8 Bf3 a6 Rc1 b5 cxb5 Rxc1 Qxc1 axb5 Qb2 b4 Qa1 e5 Bb2 h5 Nc4 Bd3 Rd1 e4 g3 Bxc4 Bg2 Bd3 Bf1 Bxf1 Rxf1 Ne8 Rd1 Bxb2 Qxb2 Nf6 Qd4 d5 Qxb4 Qa8 a4 Qa6 Qd4 Ng4 h3 Nh6 Qxd5 Qe2 Qd2 Qf3 a5 h4 g4 Qxh3 f4 exf3 Qh2 f2+ Qxf2 Qxg4+,tsunami10,2953.0,GM,True,10.0,0.0
True,standard,bullet,mate,black,e4 c5 Nf3 Nc6 Nc3 a6 d4 cxd4 Nxd4 Qc7 Nd5 Qd8 Bd3 Nxd4 c3 Ne6 O-O d6 f4 Nf6 f5 Nc5 Nxf6+ exf6 Bc4 Be7 Qg4 Bf8 Be3 Nd7 Qh5 Ne5 Bd5 Bd7 Bd4 Qe7 Bxb7 Rb8 Bd5 Bc6 Bb3 Bxe4 Rfe1 d5 Rad1 g6 Qh4 Bg7 Qf2 O-O h3 Rfc8 fxg6 hxg6 Re3 f5 Ree1 Qg5 Be3 Qh5 Bf4 Nd3 Rxd3 Bxd3 Bxd5 Be4 Bxe4 fxe4 Bxb8 Rxb8 Rxe4 Qd1+ Re1 Qd5 Rf1 Qxa2 Kh1 Rxb2 Qf3 Qc4 Qa8+ Kh7 Qf3 Rc2 Re1 Rxc3 Qb7 Rc1 Qe7 Rxe1+ Qxe1 Qc3 Qf1 Qa1 Qxa1 Bxa1 g4 a5 Kg2 a4 Kf3 a3 Ke2 a2 Kd3 Bd4 Ke4 a1=Q g5 Qc3 h4 Qe3+ Kd5 Qe5+ Kc6 Qc5+ Kd7 Kg7 Ke8 Qd6 h5 Qe6+ Kd8 Bb6#,muisback,3227.0,,,,0.0
True,standard,bullet,resign,black,Nf3 g6 g3 Bg7 Bg2 d6 O-O e5 d4 exd4 Nxd4 Nf6 c4 O-O Nc3 Re8 e4 Nbd7 f3 a6 Re1 Rb8 b3 c5 Nc2 b5 cxb5 axb5 Qxd6 b4 Na4 Re6 Qd2 c4 bxc4 Qa5 Nb2 Nc5 Nd4 Rd6 e5 Rd8 exf6 Bxf6 Nc6 Rxd2 Nxa5 Rxb2 Bxb2 Bxb2 Rad1 Be6 f4 Bc3 Re2 Bg4 Kf2 Bxe2 Kxe2 Re8+ Kf1 Kg7 Bd5 Na4 Nb3 Nb2 Rc1 Nd3 Rd1 Nb2 Rc1 h5 Rc2 Re1+ Kg2 Rb1 Be4 Nd1 Rxc3 Rb2+ Rc2 Ne3+ Kf3 Nxc2,bewater11,2924.0,GM,True,10.0,0.0
True,standard,bullet,mate,white,e4 c6 Ne2 d5 e5 Bf5 Ng3 Bg6 h4 h6 h5 Bh7 e6 fxe6 d4 Nf6 Bd3 Nbd7 Bxh7 Nxh7 Qd3 Ndf6 Nd2 Ng5 f4 Nf7 Nf3 Qa5+ Bd2 Qb5 Qg6 Qxb2 O-O O-O-O Qxf7 Qxc2 Qxe6+ Kb8 Rab1 Rd6 Qf7 Ne4 Nxe4 dxe4 Bb4 exf3 Bxd6+ exd6 Qxb7#,muisback,3222.0,,,,0.0
True,standard,bullet,outoftime,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Bc4 Bg7 f3 O-O O-O Nc6 Be3 Bd7 Qd2 Rc8 Bb3 Ne5 Rad1 a6 Nd5 Nxd5 Bxd5 Nc4 Bxc4 Rxc4 c3 Qa5 Nb3 Qxa2 Nd4 Qa5 b4 Qc7 Rc1 Rc8 Ne2 Bxc3 Nxc3 Rxc3 Rxc3 Qxc3 Rc1 Qxc1+ Qxc1 Rxc1+ Bxc1 f6 Be3 Kf7 Kf2 Bb5 Ke1 e5 Kd2 Ke6 Kc3 f5 Bb6 Bf1 g4 f4 Kd2 d5 exd5+ Kxd5 Ke1 Bb5 Kd2 Bc6 Bc7 Kd4 Ke2 Bb5+ Kf2 Kd5 Bb8 Kd4 Bc7 Bc6 Bb8 e4 fxe4 Kxe4 h3 Ba4 g5 b6 h4 a5 bxa5 bxa5 Bc7 Bd7 Bxa5 Kf5 Kf3 Bc6+ Kf2 Kg4 Bc7 Bd5 Kg1 f3 Kf2 Kxh4 Bd8 Kg4 Bf6 Kf5 Bd8 Ke6 Ke3 Kf7 Bb6 Bc6 Kf2 Kg8 Be3 h5 Kg3 Kf7 Kh4 Ke6 Kg3 Kf5 Kh4 Ke4 Bf2 Kd3 Kg3 Ke2 Bg1 Bd5 Bf2 h4+,bewater11,2928.0,GM,True,10.0,0.0
True,standard,bullet,resign,white,e4 c5 Nc3 e6 Nf3 a6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6 Bd3 d5 O-O Nf6 Qe2 Be7 f4 O-O Kh1 Rb8 Rf3 c5 e5 Nd7 Bxh7+ Kxh7 Rh3+ Kg8 Qh5 f5 Nxd5 Nxe5 Nxe7+ Qxe7 fxe5 Qe8 Qh7+ Kf7 Rg3 Rg8 Bh6,muisback,3216.0,,,,0.0
False,standard,bullet,resign,black,e4 c5 Nc3 g6 Nf3 Bg7 g3 Nc6 Bg2 Nf6 O-O O-O Re1 d5 d3 d4 Ne2 e5 c3 a5 cxd4 cxd4 Bd2 Qb6 Rb1 Be6 b3 h6 h3 Nd7 Nh4 Nc5 Nc1 Bd7 f4 exf4 gxf4 Na4 bxa4 Qxb1 e5 Rfc8 f5 Nxe5 fxg6 fxg6 Rxe5 Bxe5 Nxg6 Bd6 Bd5+ Kh7 Be4 Kg7 Kg2 Rc2,muisback,3216.0,,,,0.0
False,standard,bullet,mate,white,e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 Nf6 Bg5 g6 Bxf6 exf6 Nb3 h5 Bc4 Bd7 Qe2 Ne5 Bd5 Rb8 O-O-O Qc7 Kb1 Bh6 f3 a6 g3 O-O f4 Bg4 Qf1 Nc6 Rd2 Nb4 h3 Bc8 g4 Be6 gxh5 a5 hxg6 Rbe8 Rg1 Bg7 Nd4 Bxd5 Nxd5 Qc5 Nf5 Qxd5 gxf7+ Kh8 exd5 Re4 Qf3 Re1+ Rxe1 Bh6 Qh5 a4 Qxh6#,muisback,3216.0,,,,0.0
True,standard,bullet,outoftime,white,e3 d5 d4 Nf6 Nf3 c5 c4 cxd4 exd4 Nc6 Nc3 Bg4 cxd5 Nxd5 Qb3 Bxf3 gxf3 e6 Qxb7 Nxd4 Bb5+ Nxb5 Qc6+ Ke7 Qc5+ Qd6 Qxb5 Rb8 Qe2 Nxc3 bxc3 f6 O-O Kf7 Rd1 Qc6 Bf4 e5 Be3 Be7 Bxa7 Rb7 Be3 Ra8 c4 Ra4 c5 Rbb4 Rac1 h5 Qc2 Qxf3 Kf1 Rc4 Qb3 Rb4 Qd3 Rg4 Qd5+ Qxd5 Rxd5 Ke6 Rdd1 Rbc4 c6 Bd6 Bb6 Rxc1 Rxc1 Ra4 Rc2 g5 c7 Bxc7 Bxc7 h4 Bb6 h3 Be3 Kf5 f3 Ra3 Kf2 g4 fxg4+ Kxg4 Bc5 Ra4 Ke2 f5 Kd3 f4 Re2 Kf5 Kc3 e4 Kb3 Ra8 a4 f3 Re1 Rc8 Be3 Rd8 a5 Rd3+ Kc4 Rxe3 Rxe3 f2 Rb3 f1=Q+ Kb4 Qc1 a6 Kf4 a7 Qd2+ Kb5 Qd7+ Kb6 Qd8+ Ka6 Qd5 Rb5 Qc4 a8=Q Qa4+ Ra5 Qc4+ Kb6 Qd4+ Kb5 Qf6 Ka4 Qe7 Qb8+,junglebook1,3264.0,GM,True,10.0,0.0
True,standard,bullet,resign,black,d4 c5 Nf3 cxd4 c3 dxc3 Nxc3 Nc6 e4 g6 Bc4 Bg7 O-O d6 Qe2 Nf6 Rd1 Nd7 h4 Nde5 Nxe5 Nxe5 Bb3 Bg4 f3 Bd7 h5 O-O h6 Bh8 Bf4 Rc8 Nd5 e6 Ne3 Bc6 Rd2 Qh4 Bh2 Qxh6 Rxd6 a5 Rad1 a4 Bc2 Bb5 Qxb5 Qxe3+ Kh1 Rxc2 Bxe5 Qf2,bardyk01,3127.0,GM,True,10.0,0.0
True,standard,bullet,resign,white,e4 Nf6 Nc3 d5 exd5 Nxd5 Nf3 Nxc3 bxc3 g6 h4 Bg7 h5 c5 Bc4 Nc6 Qe2 Bg4 Bxf7+ Kf8 hxg6 hxg6 Rxh8+ Bxh8 Bxg6 Bf6 Be4 Kg7 Rb1 Qh8 Rxb7 Ne5 d4 cxd4 cxd4 Nxf3+ gxf3 Qh1+ Qf1 Qxf1+ Kxf1 Bh3+ Ke2 Bc8 Rxe7+ Bxe7 Bxa8,muisback,3212.0,GM,,,0.0
True,standard,bullet,resign,white,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Nf3 e5 Be3 exd4 Nxd4 Re8 f3 Nc6 Qd2 Nh5 Nc2 f5 O-O Qf6 Nd5 Qf7 Rae1 Be6 f4 Nf6 Nxf6+ Qxf6 exf5 Bxf5 Bd3 Bxd3 Qxd3 Qxb2 f5 Ne5 Qd5+ Kh8 f6 Bf8 Nd4 c6 Qe4 Nxc4 Ne6 d5 Qg4 Nxe3 Rxe3 Qb6 Qh3 Rxe6 Qxe6 Bc5 Kh1 Bxe3 f7 Bh6 Qe5+,msb2,3126.0,GM,True,10.0,0.0
True,standard,bullet,resign,black,Nf3 e5 g3 e4 Ng1 d5 c4 c6 cxd5 cxd5 Bg2 Nf6 d3 Nc6 dxe4 Bb4+ Bd2 d4 Nf3 Qe7 Bxb4 Qxb4+ Qd2 Qe7 e5 Nxe5 Qxd4 Nc6 Qc3 O-O O-O Qxe2 Re1 Qb5 Nd4 Nxd4 Qxd4 Be6 Na3 Qa6 Qb4 Rab8 Rad1 Rfd8 Rxd8+ Rxd8 Qxb7 Qxb7 Bxb7 Rb8 Rd1 g6 Ba6 Rxb2 Bc4 Ng4 Bxe6 fxe6 Rf1 Ne5 Kg2 a6 Re1 Nd3 Rxe6 Rxf2+ Kg1 Rxa2 Nc4 a5 Rd6 Nc5 Rd5 Ne4 Rd8+ Kf7 Rd4 Ng5 Rf4+ Kg7 Rd4 Nf3+ Kh1 Nxd4,chess-art-us,3164.0,GM,True,10.0,0.0
True,standard,bullet,resign,white,e4 c6 Nc3 d5 Nf3 dxe4 Nxe4 Nf6 Qe2 Nxe4 Qxe4 Nd7 Bc4 Nf6 Qe2 e6 d4 Be7 Bd3 O-O g4 c5 g5 Nd5 h4 cxd4 h5 Qa5+ Bd2 Bb4 g6 Nf4 Qe4 Bxd2+ Nxd2 fxg6 hxg6 h6 O-O-O Qxa2 Nb3 Bd7 Qxd4 Rac8 Qxd7 Qxb3 Kb1 Qb4 Rxh6 Rcd8 Rdh1 Qe1+ Rxe1 Rxd7 Rh4 Rf6 Be4 Kf8 Rg1 Ke7 Rh7 Kd6 Rd1+ Kc7 Rxd7+ Kxd7 Rxg7+ Kd6 Rg8 Nxg6,muisback,3208.0,GM,,,0.0
True,standard,bullet,resign,black,Nf3 Nf6 g3 g6 Bg2 d6 O-O e5 d3 Bg7 Nbd2 O-O Ne1 Re8 Rb1 c5 a3 Nc6 c4 Rb8 Nc2 h5 b4 h4 Bb2 h3 Bh1 Nd4 bxc5 dxc5 Ne3 b6 Nd5 Nxd5 Bxd5 Bb7 Bxb7 Rxb7 Ne4 Rd7 Nc3 f5 e3 Ne6 Nd5 Rxd5 cxd5 Qxd5 f3 Ng5 Qe2 e4 dxe4 fxe4 f4 Nf3+ Kh1 Bxb2 Qxb2 Rd8 Qc2 Qd2 Rf2 Qxc2 Rxc2 Rd3 Re2 Kf7 a4 Ke6 Ra1 Kd5 a5 b5 a6 b4 Rb2 Kc4 Rc1+ Kb5 Rbc2 Rd5 g4 b3 Rc3 c4 Rxc4 b2 R4c2 bxc1=Q+ Rxc1 Rd2 Rb1+ Kc4 Rc1+ Kd3 Rc3+ Kxc3,chess-art-us,3179.0,GM,True,10.0,0.0
True,standard,bullet,mate,black,e4 e6 Nf3 d5 Nc3 Nf6 Qe2 Be7 g3 c5 Bg2 Nc6 O-O O-O d3 d4 Nb1 e5 h3 b5 a4 bxa4 Rxa4 a5 Na3 Nd7 Nc4 Ba6 Bd2 Bb5 Raa1 a4 Nh2 Nb6 f4 Bxc4 dxc4 Bf6 Ng4 Be7 fxe5 Nd7 Bf4 Re8 h4 Nf8 Bh3 Ne6 Bd2 Rb8 Qf3 Rf8 Rxa4 Rxb2 Ra6 Qc8 Bh6 Qxa6 Bxg7 Kxg7 Nf6 Nxe5 Qf5 Ng6 h5 Bxf6 Qxf6+ Kg8 hxg6 hxg6 Bf5 Nc7 Qh4 Qd6 Rf2 d3 Rh2 Qd4+ Kh1 Rb1+ Kg2 Rg1+ Kf3 Rf1+ Kg4 gxf5+ Kh3 d2 Kg2 Rg1+ Kh3 d1=Q Qg5+ Qg7 Qxg7+ Kxg7 Kh4 Rh8+ Kg5 Qg4#,muisback,3208.0,GM,,,0.0
True,standard,bullet,resign,white,Nf3 g6 d3 Bg7 Nbd2 d5 e4 dxe4 dxe4 Nc6 g3 Nf6 Bg2 O-O O-O Bg4 Re1 Bxf3 Nxf3 Qxd1 Rxd1 Nxe4 c3 Nd6 Bf4 Rfd8 Re1 Nc4 b3 Na3 Rac1 Nb5 c4 Nbd4 Nxd4 Nxd4 Bxc7 Rd7 Bf4 e6 Be3 Rad8 Bg5 Rc8 h4 h5 Bf4 a6 b4 Nc6 b5 Nb4 a4 Nd3 Red1 Nxf4 gxf4 Rdc7 b6 Rxc4 Rxc4 Rxc4 Bxb7 Rxa4 Bc6 Rb4 b7 Bf6 Rd7 Kg7 Rc7 Bd4 Rc8 Bxf2+ Kxf2 Rxf4+ Ke3 Rxh4 b8=Q Rh3+ Kd4 Rh4+ Kc5 Kf6 Rg8 Rg4 Qd8+ Kf5 Rf8 Rg5 Rxf7+ Kg4+ Kd6 Rf5 Rxf5 exf5 Be8 f4 Bxg6 h4 Qf8 f3 Qf5+ Kg3 Bh5 f2 Qf3+ Kh2 Qxf2+ Kh3 Qf3+ Kh2 Qg4 a5 Ke5 a4 Ke4,arm-777777,3182.0,GM,True,10.0,0.0
True,standard,bullet,draw,,e4 e5 Nf3 Nf6 d4 Nxe4 Bd3 d5 Nxe5 Nd7 Nxd7 Bxd7 O-O Bd6 Nc3 Nxc3 bxc3 O-O Qh5 f5 Re1 h6 Bxh6 gxh6 Qg6+ Kh8 Qxh6+ Kg8 Qg6+ Kh8 Qh6+ Kg8 Qg6+ Kh8 Qh6+,muisback,3216.0,GM,,,0.0
True,standard,bullet,resign,white,e4 c5 Nf3 Nc6 Nc3 g6 g3 Bg7 Bg2 d6 O-O Nf6 d3 O-O Be3 Ng4 Bd2 Rb8 h3 Nf6 Be3 b5 Qd2 b4 Ne2 e5 Bh6 Nd4 Bxg7 Kxg7 Kh2 a5 Nfxd4 cxd4 f4 Bd7 g4 exf4 Qxf4 Qe7 Nxd4 Rbc8 Rf2 Rc5 Raf1 Ne8 Nf3 Nc7 d4 Rc4 e5 Nd5 exd6 Qe3 Qe5+,ediz_gurel,3310.0,GM,True,10.0,0.0
True,standard,bullet,outoftime,white,e4 Nf6 e5 Nd5 Nc3 Nb6 Nf3 d5 d4 e6 Bd3 Be7 h4 c5 Ng5 cxd4 Nb5 Nc6 Bf4 h6 Qh5 Bxg5 hxg5 g6 Bxg6 fxg6 Qxg6+ Kf8 Rxh6 Rg8 Qf6+ Qxf6 exf6 e5 Bd2 Bf5 Nd6 Bg6 f4 Nc4 f5 Nxd6 fxg6 Nf5 g7+ Kf7 Rh3 e4 g4 Nd6 Bf4 Nc4 O-O-O N4e5 Rh6 Rad8 Rf1 Ng6 Bg3 e3 Kd1 Rde8 Ke2 d3+ Kxd3 e2 Re1 Nb4+ Kd2 Re4 Rxe2 Rxg4 Rxg6 Kxg6 Re7 Nc6 Rd7 Rxg3 f7 Kxg7 g6 Rxg6 fxg8=Q+ Kxg8 Rxb7 Rd6 Kd3 Kf8 c3 Ke8 b4 Kd8 b5 Ne5+ Kd4 Nd7 Rxa7 Kc8 a4 Rh6 a5 Rh4+ Kxd5 Rh5+ Kc4 Rh6 b6 Nxb6+ axb6 Rxb6 Ra5 Rh6 Kb4 Kb7 c4 Kb6 c5+ Kb7 Kb5 Kc7 Ra7+ Kb8 Rg7 Rf6 Rg8+ Kb7 Rg7+ Kb8 Rg5 Rh6 c6 Kc7 Rg7+ Kc8 Kb6 Rh8 Ra7 Kb8 c7+ Kc8 Ra8+ Kd7 Rxh8 Ke7 c8=Q Kd6 Qc5+,muisback,3215.0,GM,,,0.0
True,standard,bullet,resign,black,e4 e5 Nf3 Nf6 d4 Nxe4 Bd3 d5 Nxe5 Nd7 Nxd7 Bxd7 O-O Bd6 Nc3 Nxc3 bxc3 O-O Qh5 f5 Re1 h6 Bxh6 gxh6 Qg6+ Kh8 Qxh6+ Kg8 Qg6+ Kh8 Re3 Qh4 Rae1 Rg8 Qf7 Rg7 Qxd5 Bc6 Qxf5 Rxg2+ Kf1 Rf8 Rh3 Rxf2+ Kg1 Rg2+ Kh1 Rxh2+ Kg1 Rxh3,muisback,3223.0,GM,,,0.0
True,standard,bullet,outoftime,black,e4 c5 Nf3 d6 c3 Nf6 Be2 Nc6 d4 cxd4 cxd4 e5 d5 Nb8 Nc3 Be7 O-O O-O Be3 a6 h3 Nh5 Nxe5 dxe5 Bxh5 Nd7 Bg4 Nf6 Bxc8 Rxc8 Qb3 b5 f3 Nh5 Ne2 Bc5 Rac1 Qb6 Bxc5 Rxc5 Qe3 Rfc8 b4 Rxc1 Qxb6 R1c2 Qe3 h6 a3 R8c4 Qd3 Ra2 d6 Rcc2 d7 Rxe2 d8=Q+ Kh7 Qxe2 Rxe2 Qd6 f6 Rf2 Re1+ Kh2 Nf4 g3 Ng6 Qxa6 h5 Qxb5 h4 Rf1 Re3 Qc5 Rxa3 b5 Rb3 b6 hxg3+ Kxg3 Nf4 Rf2 Rb1 Rd2 Nh5+ Kh2 Nf4 Qc6 Ng6 b7 Nh4 Rf2 Ng6 Qc8 Nf4 b8=Q Rxb8 Qxb8 Nd3 Qc8 Nf4 Qf5+ g6 Rd2 Nh5 Rd7+ Kh6 Qe6 Nf4 Qg8 Kg5 Qh8 Nh5 h4+ Kf4 Qh7 Kxf3 Qxg6 Nf4,endgamemaster48,2797.0,GM,True,10.0,0.0
True,standard,bullet,resign,black,Nf3 g6 g3 Bg7 Bg2 d6 O-O e5 d3 Nf6 Nbd2 O-O c4 Nc6 Rb1 Re8 Ne1 a5 a3 Bf5 b4 axb4 axb4 e4 b5 exd3 exd3 Nd4 Bb2 Ng4 Ne4 Ra2 h3 Bxe4 dxe4 Rxb2 Rxb2 Ne5 Rd2 c5 bxc6 Ndxc6 Rxd6 Qa5 Rd5 Qc3 c5 h5 Nd3 Nc4 Qf3 Nd2 Qe2 Nxf1 Qxf1 Nd4 Qd1 Ra8 Kh2 Ra1 c6 bxc6 Rd8+ Kh7 Qxa1 Qxa1 e5 Ne2 h4 Bxe5 Kh3 c5 Rd7 c4 Rxf7+ Kg8 Bd5 cxd3 Ra7+ Kf8 Rxa1 Bxa1 Bc4 Nc1 Bxd3 Nxd3 f3 Bd4 f4 Be3 Kg2 Nxf4+ Kf3 Bd4 g4 Ne6 gxh5 gxh5 Ke4 Bf2 Kf5 Ng7+ Kg5 Kf7 Kh6 Bxh4 Kh7 Bf6 Kh6 h4 Kh7 h3 Kh6 h2 Kh7,chess-art-us,3214.0,GM,True,10.0,0.0
True,standard,bullet,outoftime,white,e4 c5 Nf3 Nc6 c3 Nf6 e5 Nd5 d4 cxd4 cxd4 d6 Bc4 Nb6 Bb5 d5 Nc3 Bf5 h3 e6 O-O Be7 Re1 Rc8 Be3 a6 Bd3 Bxd3 Qxd3 Nb4 Qe2 Nc4 Rac1 O-O Bf4 b5 a3 Nc6 Rcd1 b4 axb4 Bxb4 h4 Ne7 g4 Nxb2 Qxb2 Bxc3 Qb1 Bxe1 Rxe1 Rc3 Ng5 Ng6 h5 h6 Bd2 Rc4 Nxe6 fxe6 Qxg6 Qe8 Qd3 Qf7 Be3 Qf3 Qg6 Qf7 Ra1 Qxg6 hxg6 Rc6 Kg2 Rb8 f4 Rc3 Bf2 Rb6 f5 h5 f6 gxf6 exf6 hxg4 Rh1 Rb7 Rh4 a5 Bg3 Rc2+ Bf2 a4 f7+ Rxf7 gxf7+ Kxf7 Rxg4 a3 Rg3 a2 Rf3+ Kg6 Ra3 Rb2 Kf1 Kf5 Be1 e5 dxe5 d4 e6 Ke4 Ra6 Rb8 e7 Re8 Re6+ Kd5 Ra6 Rxe7 Ra5+ Ke4 Rxa2 Re6 Re2+ Kd5 Rf2,muisback,3212.0,GM,True,10.0,0.0
True,standard,bullet,outoftime,white,d4 d6 Nc3 Nf6 Bf4 Nc6 e3 g6 h4 h5 Nf3 Bg4 Be2 Bg7 Ng5 Bxe2 Qxe2 e5 dxe5 dxe5 Rd1 Qe7 Bg3 O-O a3 Rfd8 O-O Nh7 Nxh7 Kxh7 Ne4 Kg8 Qb5 Rab8 Rxd8+ Nxd8 Rd1 c6 Qa5 b6 Qc3 Nb7 Qxc6 Na5 Qd7 Qxd7 Rxd7 Nc4 Rxa7 Nxb2 Nd6 f5 Rxg7+ Kxg7 Bxe5+ Kg8 Bxb2 Rd8 Be5 Rd7 g3 Ra7 Nb5 Ra5 c4 Ra4 Bd4 Rxc4 Bxb6 Rc1+ Kg2 Rb1 a4 Rb4 Bd4 Rxa4 Nc3 Ra6 Ne2 Kh7 Nf4 Ra2 Kf3 Ra6 Nh3 Ra4 Ng5+ Kg8 Be5 Ra6 Bf4 Ra5 Nh3 Ra4 Bg5 Kf7 Nf4 Rb4 Nd3 Rb5 Nf4 Ra5 Ne2 Rb5 Nd4 Ra5 Nc6 Rc5 Nd8+ Kg8 Ne6 Rc6 Nd4 Ra6 Kg2 Kf7 Ne2 Ra4 Nf4 Ra6 Nd3 Ra4 Ne5+ Kg7 Nf3 Ra5 Bf4 Ra4 Ng5 Kf6 Bd6 Kg7 Bc5 Ra5 Bd4+ Kg8 Kf3 Ra6 Nh3 Ra5 Nf4 Kf7 Nd3 Ra4 Ne5+ Kg7 Kf4 Kh7 Kg5 Ra6 Nd7 Rd6 Nf8+ Kg8 Nxg6 Kf7 Nf4 Rd8 Kxf5 Rg8 Ke4 Rf8 Kf3 Re8 Kg2 Rf8 Nxh5 Re8 Nf4 Rg8 Nh3 Rf8 Ng5+ Kg6 Nf3 Kh5 e4 Rg8 Ne5 Rg4 Nxg4 Kxg4 f3+ Kh5 Kh3 Kg6 g4,night-king96,3277.0,GM,True,10.0,0.0
True,standard,bullet,resign,white,e4 c5 Nf3 d6 Nc3 Nf6 e5 dxe5 Nxe5 a6 g3 Qd6 Nf3 Nc6 Bg2 g6 O-O Bg7 Re1 O-O d3 b5 Bf4 Qd7 Ne5 Nxe5 Bxa8 Nc6 Ne4 Bb7 Nxc5 Qh3 Bxb7 Ng4 Qxg4 Qxg4 Bxc6 Rc8 Bd7,muisback,3214.0,GM,,,0.0
True,standard,bullet,outoftime,white,d3 Nf6 Nf3 d6 g3 g6 Bg2 Bg7 O-O O-O e4 c5 c4 Nc6 Nc3 Bg4 a3 Nd4 Be3 Nd7 Bxd4 cxd4 Ne2 Qb6 b4 a5 Rb1 axb4 axb4 Ra3 Rb3 Rfa8 h3 Bxf3 Bxf3 Ne5 Bg2 h5 f4 Nc6 b5 Rxb3 Qxb3 Nb8 g4 hxg4 hxg4 Nd7 g5 Nc5 Qb1 Ra3 Rf3 Qa5 Kh2 Qd2 Qc1 Ra2 Qxd2 Rxd2 Nc1 Rd1 Rf1 Rd2 Rf3 e5 f5 gxf5 exf5 e4 dxe4 Be5+ Kg1 Nxe4 Rf1 d3 Bxe4 Bd4+ Kh1 Rc2 Nxd3 Rxc4 g6 Kf8 gxf7 Bf6 Bxb7 Rd4 Nf4 Kxf7 b6 Be5 Ng6 Rb4 Bd5+ Kf6 b7 Bd4 Rc1 Bc5 Rf1 Rb2 Nh4 Ba7 Ng2 Kg5 Ne1 Kh4 Nf3+ Kg3 f6 Rb4 f7 Rf4 Rg1+ Bxg1 Kxg1 Rb4 f8=Q Rb1+ Ne1 Rxe1+ Qf1 Re3 Qf2+ Kg4 Qxe3 Kf5 Qf3+ Ke5 Qe4+ Kf6 Qe6+ Kg5 Qxd6 Kh4 Qe6,metiforce,3100.0,GM,True,10.0,0.0
True,standard,bullet,resign,black,Nf3 g6 g3 Bg7 Bg2 d6 O-O e5 d3 Nf6 Nbd2 O-O Rb1 c5 c4 Nc6 a3 Re8 Ne1 Bf5 e4 Bg4 f3 Be6 Nc2 h5 Ne3 Nd4 f4 exf4 gxf4 Ng4 Nf3 Nxe3 Bxe3 Bg4 Qd2 b5 b3 bxc4 bxc4 Rb8 Nxd4 Rxb1 Rxb1 cxd4 Bf2 h4 h3 Bd7 Kh2 f5 Re1 fxe4 Bxe4 Qf6 Bd5+ Kh7 Rxe8 Bxe8 Be4 Bd7 Be1 Bh6 Kg2 Bxf4 Qf2 Qg5+ Kh1 Bxh3 Qxh4+ Qxh4 Bxh4 Kg7 Bf2 Be5 Kg1 Bg4 a4 Bd1 Kg2 Bxa4 Be1 Bd7 Ba5 Kf6 Bc7 Bf5 Kf3 g5 Bxf5 Kxf5 Kg2 g4 Bb8 Kf4 c5 dxc5 Bxa7 c4 dxc4 d3 Bf2 d2,chess-art-us,3211.0,GM,True,10.0,0.0
